FieldIntegral	ZPosition	XPosition
-37.09755092499999	-4.00094	0.6195000000000001
-27.77623008749999	-3.00019	0.6195000000000001
-18.41175954875	-2.00059	0.6195000000000001
-9.188549507499996	-0.9999399999999999	0.6195000000000001
0.00564018124999993	8.00000000000134e-05	0.6195000000000001
9.202335816249999	0.9997299999999999	0.6195000000000001
18.396464185	1.99992	0.6195000000000001
27.705870275	2.99987	0.6195000000000001
36.95185103749999	4.00043	0.6195000000000001
